id,sold,image,price,title,views,code,common,anim_de,anim_en,created,desc_de,desc_en,updated,category,title_en,big_image,subcategory,views_12_15
344,yes,Mause990880906901012022.jpg,0.00,Mäuse,203,990880906901012022,no,<blank>,<blank>,2015-12-31,Ja ab und zu muß ich auch vom Käse lassen.Maus Pulaiholz,Yes to I need to from the cheese. Mouse Pulaiholz,2016-12-07 22:52:24,Holz,Mice,<blank>,Einzeltiere,351
345,no,Muse_99088110880102-2122.jpg,0.00,Mäuse,393,990881108801022122,yes,<blank>,<blank>,2015-12-31,Mein Mäusekumpel und ich.Pulaiholz,My mouse buddy and I. Pulai wood,2020-12-20 22:34:58,Holz,Mice (3),<blank>,Einzeltiere,350
346,yes,Nashorn99090803260101.jpg,0.00,Nashorn,0,990908032601010631,no,<blank>,<blank>,2013-12-31,Ein Spitzmaulnashorn in seinem Lebensraum.Pulaiholz\r\nVERKAUFT-SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
347,no,Nashorn_99090282360101-1702.jpg,0.00,Nashorn,29,99092823601011702,yes,<blank>,<blank>,2013-12-31,"Ein Spitzmaulnashorn in seinem Lebensraum. Als ich es geschnitzt habe, lebten die letzten noch. Jetzt sind sie schon ausgestorben.Pulaiholz","A black rhinoceros in its habitat. While I carved it, there were a few left, now they are all extinct.",2022-05-10 14:42:23,Holz,Rhino,<blank>,Einzeltiere,0
348,no,Nashorn_99090322290101-1517.jpg,0.00,Nashorn,403,99093222901011517,yes,<blank>,<blank>,2015-12-31,Ein Spitzmaul Nashorn in seinem Lebensraum.Pulaiholz,A black rhinoceros in its habitat,2020-12-20 22:38:17,Holz,Rhino,<blank>,Einzeltiere,379
349,yes,Nashorn990903115601011329.jpg,0.00,Nashorn,0,990903115601011329,no,<blank>,<blank>,2013-12-31,Wie versteinert steht das Nashorn da.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,Nashorn,<blank>,Einzeltiere,102
350,no,Nashorn990903416405012550.jpg,0.00,Nashorn,0,990903416405012550,no,<blank>,<blank>,2013-12-31,das schlafende Nashorn.Nankaholz,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
351,no,Nashorn_99090372840501-1601.jpg,0.00,Nashorn,457,990903728405011601,yes,<blank>,<blank>,2015-12-31,"So sah das erschossene Nashorn aus,das ich irgendwann einmal in einer Illustrierten gesehen hatte.Danach entstand das Nashornobjekt.schaut es Euch mal an.",This is what the shot rhinoceros looked like that I once saw in a magazine. Then the rhinoceros object was created. Take a look at it.,2020-12-20 22:39:17,Holz,Rhino,<blank>,Einzeltiere,385
352,yes,Nashorn990904820501012406.jpg,0.00,Nashorn,0,990904820501012406,no,<blank>,<blank>,2013-12-31,Ein Spitzmaulnashorn in der Steppe.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,Nashorn,<blank>,Einzeltiere,223
353,yes,Nilpferd990913019401020181.jpg,0.00,Nilpferd,0,990913019401020181,no,<blank>,<blank>,2013-12-31,Ein Nilpferd mit seinem Jungen aus Pulaiholz Sold,<blank>,2016-06-15 10:11:22,Holz,Nilpferd,<blank>,Einzeltiere,188
354,yes,Nilpferd_99091302580101-2511.jpg,220.00,Nilpferd - Pulai Holz,839,990913025801012511,yes,<blank>,<blank>,2015-12-31,Dies ist ein ziemlich grosses Nilpferd in seinem Lebensraum und hat jetzt eine neue stolze Besitzerin. Es rundet die Sammlung wohl nach oben ab. Ein ähnliches Nilpferd schnitze ich gerne auf Anfrage.\r\nPulaiholz.,A big hippopotamus is grazing along the riverbank. Now it is owned by a collector. Could be redone.\r\nPulaiwood,2016-06-26 09:17:27,Holz,Hippopotamus - Pulai Wood,Nilpferd990913025801012511.jpg,Einzeltiere,537
355,no,Nilpferd990913118601011982.jpg,0.00,Nilpferd,0,990913118601011982,no,<blank>,<blank>,2013-12-31,Das Nilpferd am Flussufer.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
356,no,Panda_99101070720401-3508.jpg,0.00,Panda,485,991010707204013508,yes,<blank>,<blank>,2015-12-31,"Ein kleiner Pandabär aus Ebenholz,ein rechter Handschmeichler.","A little Panda bear from ebony, a nice hand sycophant.",2022-08-19 17:31:09,Holz,Panda,<blank>,Einzeltiere,383
357,yes,Panda991010815301011348.jpg,0.00,Panda,0,991010815301011348,no,<blank>,<blank>,2015-11-21,"Dieser Pandabär inzwischen fertig gestellt,sitzt in mitten von Bambus,ja ,er muss ja was zu fressen haben.Pulaiholz.SOLD","This Panda bear is now completed, sits in middle of bamboo, Yes, he needs something to eat have. Pulaiholz.SOLD",2016-06-15 10:11:22,Holz,Panda,<blank>,Einzeltiere,0
358,yes,Panda991010816301100448.jpg,0.00,Panda,0,991010816301100448,no,<blank>,<blank>,2013-12-31,Ein kleiner Panda aus Pulaiholz SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
359,no,Panda_99101091640101-1609.jpg,150.00,Panda - Pulai Holz,854,991010916401011609,yes,<blank>,<blank>,2015-12-31,"Etwas Bambus braucht der Panda,und das findet er ja auch. Auch bei diesem Panda musste ich einige Holzstellen ausbessern. Pulaiholz.",Panda bear from Pulai wood.  ,2020-12-20 22:43:54,Holz,Panda - Pulai Wood,Panda 99101091640101-1609.jpg,Einzeltiere,1087
360,no,Panda_99101100720401-0914.jpg,0.00,Panda,0,991011007204010914,no,<blank>,<blank>,2015-11-21,Ein keiner Handschmeichler aus Ebenholz .Pandabär,A any voluptuous ebony. Panda bear,2020-12-20 22:55:12,Holz,Panda,<blank>,Einzeltiere,0
361,no,991011016501011709Panda.jpg,0.00,Panda,0,991011016501011709,no,<blank>,<blank>,2013-12-31,Ein Panda vor seiner Höhle im Babmbushain.Pulaiholz,A panda in front of his cave in a Bambu grove,2022-08-19 17:38:33,Holz,Panda,<blank>,Einzeltiere,0
362,no,Panda_99101111280201-1949.jpg,0.00,Panda,440,991011112802011949,yes,<blank>,<blank>,2015-12-31,Der Pandabär aus Teakholz vor seiner Höhle.,The Panda bear from teak wood from his cave.,2020-12-20 22:42:02,Holz,Panda,<blank>,Einzeltiere,402
363,no,Panda_99101111731401-0548.jpg,0.00,Panda,406,991011117314010548,yes,<blank>,<blank>,2015-12-31,Wo ist mein Bambus?Pandabär und Akazie,Where is my bamboo?\r\nPanda bear and Acacia,2020-12-20 22:42:31,Holz,Panda,<blank>,Einzeltiere,374
364,no,Panda_99101121530101-3242.jpg,0.00,Panda,425,991011215301013242,yes,<blank>,<blank>,2015-12-31,"Smiling Panda,der lachende Pandabär.Pulaiholz","Smiling Panda, the laughing Panda.\r\nPulaiwood",2020-12-20 22:43:05,Holz,Panda,<blank>,Einzeltiere,378
365,yes,Panda991011313401013530.jpg,0.00,Panda,0,991011313401013530,no,<blank>,<blank>,2013-12-31,Auch dieser Panda hat derweil Bambus um sich herum.Pulaiholz,Also this Panda has meanwhile bamboo around them. Pulaiholz,2016-12-07 22:49:14,Holz,Panda,<blank>,Einzeltiere,0
366,yes,Panda991011416301010414.jpg,0.00,Panda,0,991011416301010414,no,<blank>,<blank>,2013-12-31,Ein Pandabär vor seiner Höhle.Pulaiholz,A panda bear in front of its cave.,2022-08-19 17:40:00,Holz,Panda,<blank>,Einzeltiere,0
367,no,Panda991011609101011107.jpg,0.00,Panda,0,991011609101011107,no,<blank>,<blank>,2013-12-31,Ein kleiner Pandabär aus einem dünneren Holzstück.Pulai verschenkt,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
368,yes,Panda991011626301011841.jpg,0.00,Panda,0,991011626301011841,no,<blank>,<blank>,2013-12-31,Ein Panda vor seiner Höhle.SOLD,<blank>,2016-06-15 10:11:22,Holz,Panda,<blank>,Einzeltiere,0
369,no,Jaguar_99102211440201-2329.jpg,0.00,Jaguar,406,991022114402012329,yes,<blank>,<blank>,2015-12-31,Der Jaguar aus hellem Teakholz läuft und läuft jetzt schon seit Jahren in diesem Stück Holz.,The teak jaguar  has been running and running in this piece of wood for years now.,2020-12-21 22:29:13,Holz,jaguar,<blank>,Einzeltiere,370
370,no,Panther_99102251741101-0246.jpg,0.00,Panther,480,991022517411010246,yes,<blank>,<blank>,2015-12-31,Auch die beste Tarnung nützt nichts am Tag.Panther aus Ebenholz.,A panther is rooming in the jungle. ebony wood,2020-12-21 22:33:08,Holz,Panther,<blank>,Einzeltiere,366
371,yes,Pelikan_99104121541201-2248.jpg,0.00,Pelikan,294,991041215412012248,no,<blank>,<blank>,2015-12-31,Ein Pelikan aus einem Stück Strandgut.,A pelican made from a piece of beach property.,2020-12-21 22:43:04,Holz,Pelikan,<blank>,Einzeltiere,139
372,no,Pelikan_99104142050101-0620.jpg,0.00,Pelikan,398,991041420501010620,yes,<blank>,<blank>,2015-12-31,Der Pelikan aus Pulaiholz,The pelican made of Pulai wood,2020-12-21 22:41:43,Holz,Pelican.,<blank>,Einzeltiere,359
373,yes,Pelikan_99104311650101-1314.jpg,0.00,Pelikan,396,991043116501011314,yes,<blank>,<blank>,2015-12-31,"Mein Lieblingspelikan,weil er mich so an Australien und Mexiko erinnert. Jetzt weilt er in anderen Räumen. Pulaiholz",My favorite pelican reminds me some nice trips to Australia and Mexico. But now he stays with other people.,2020-12-21 22:45:51,Holz,Pelican,<blank>,Einzeltiere,365
374,yes,Pferd_99099221970301-2942.jpg,0.00,Pferd,0,990992219703012942,no,<blank>,<blank>,2013-12-31,Das Pferd im Stall.Die Türen lassen sich schliessen .Von der Rückseite hat dieses Strandgutstück aus Kampherholz keine Türen.SOLD,<blank>,2020-12-21 22:52:26,Holz,Horse,<blank>,Einzeltiere,0
375,yes,Pferd_99099222030101-2744.jpg,0.00,Pferd,431,990992220301012744,yes,<blank>,<blank>,2015-12-31,Ein Wildpferd in Australien.Pulaiholz ,A wild horse in Australia,2020-12-21 22:52:02,Holz,Horse,<blank>,Einzeltiere,373
376,no,Pferd990992321301010180.jpg,0.00,Pferd,73,990992321301010180,yes,<blank>,<blank>,2015-12-31,<blank>,<blank>,2016-06-26 08:22:18,vvv,<blank>,<blank>,Einzeltiere,25
377,yes,Pferd990992420301012048.jpg,0.00,Pferd,0,990992420301012048,no,<blank>,<blank>,2013-12-31,Ein Wildpferd wie ich sie aus Australien kenne.Pulaiholz,A wild horse like I know her from Australia. Pulai wood,2020-12-07 23:03:31,Holz,Horse,<blank>,Einzeltiere,0
378,no,Pferd_99099252760101-3420.jpg,0.00,Pferd,426,990992527601013420,yes,<blank>,<blank>,2015-12-31,Auch schon lange bei mir dieses edele Pferd.Pulaiholz,Also for a long time with me this noble horse.Pulaiholz,2020-12-21 22:50:00,Holz,horse,<blank>,Einzeltiere,363
379,yes,Pferd990993020301012850.jpg,0.00,Pferd,0,990993020301012850,no,<blank>,<blank>,2013-12-31,Ein stolzes Pferd auf der Weide.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,Horse,<blank>,Einzeltiere,0
380,no,Pinguin_99100062031401-1726.jpg,0.00,Pinguin,461,991000620314011726,yes,<blank>,<blank>,2015-12-31,In kalte Umgebung wartet der Pinguin auf seine Freunde.Pulaiholz,In his cold living space the penguin is waiting for his many friends...,2020-12-22 16:57:44,Holz,Penguin,<blank>,Einzeltiere,376
381,no,Pinguin_99100081620401-0114.jpg,0.00,Pinguin,460,991000816204010114,yes,<blank>,<blank>,2015-12-31,Eigentlich hätte er schwarz sein sollen dieser Ebenholzpinguin .,"Actually, this ebony penguin should have been black.",2020-12-22 16:58:40,Holz,Penguin,<blank>,Einzeltiere,366
382,yes,Pinguin991000817511010149.jpg,0.00,Pinguin,0,991000817511010149,no,<blank>,<blank>,2013-12-31,Ein Ebenholz Pinguin im Pulai Umfeld.,<blank>,2016-06-15 10:11:22,Holz,Pinguin,<blank>,Einzeltiere,247
383,no,Pinguinclose_99100082630101-0242.jpg,0.00,Pinguin,383,991000826301010242,yes,<blank>,<blank>,2015-12-31,Aus einem Stück Strandgut entstand dieser Pinguin.,This penguin was created from a piece of driftwood.,2020-12-22 17:47:01,Holz,Pinguin,<blank>,Einzeltiere,365
384,no,Pinguin_99100091651201-2549.jpg,0.00,Pinguin,452,991000916512012549,yes,<blank>,<blank>,2015-12-31,"Auch dieser Pinguin,der in einem Stück Strandgut sitzt,ist aus Ebenholz",This penguin sitting in a piece of driftwood and is made from ebony,2020-12-22 17:28:01,Holz,Penguin,<blank>,Einzeltiere,360
385,yes,Pinguin991001016312010341.jpg,0.00,Pinguin,0,991001016312010341,no,<blank>,<blank>,2013-12-31,Ein Strandgut Pinguin.Sold,<blank>,2016-06-15 10:11:22,Holz,Pinguin,<blank>,Einzeltiere,163
386,no,Pinguin_99100102630101-0212.jpg,0.00,Pinguin,566,991001026301010212,yes,<blank>,<blank>,2015-12-31,Der Pinguin steht vor einem kleinen Eisblock.Pulaiholz,The penguin is standing in front of a small block of ice.Pulai wood,2020-12-22 17:42:45,Holz,Pinguin,<blank>,Einzeltiere,202
388,yes,Pinguin991001223301010912.jpg,0.00,Pinguin,0,991001223301010912,no,<blank>,<blank>,2013-12-31,"Ja ,ich bin ein arktischer Pinguin.Pulaihoz",<blank>,2016-06-15 10:11:22,Holz,Pinguin,<blank>,Einzeltiere,232
389,yes,Pinguin991001418501012212.jpg,0.00,Pinguin,0,991001418501012212,no,<blank>,<blank>,2013-12-31,Kalt ist es geworden rund um den Pinguin aus Pulaiholz.,<blank>,2016-06-15 10:11:22,Holz,Pinguin,<blank>,Einzeltiere,70
390,yes,Puma991034018401012506.jpg,0.00,Puma,0,991034018401012506,no,<blank>,<blank>,2013-12-31,Ein herrliches Pulaiholzstück.Es ist ein Teil der verknorzelten Rindenunterschicht.Dem Puma solls recht sein in dieser wilden Landschaft.,<blank>,2016-06-15 10:11:22,Holz,Puma,<blank>,Einzeltiere,71
391,no,Ratten991110808601021043.jpg,0.00,Mäuse,0,991110808601021043,no,<blank>,<blank>,2013-12-31,Mühsam haben die Mäuse sich durch den Speck gefressen.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
392,yes,Schaf991201111301011122.jpg,0.00,Schaf,333,991201111301011122,no,<blank>,<blank>,2015-12-31,Einsam steht das kleine Schaf am Zaun und wartet auf Brüder und Schwestern.,The little sheep stands lonely at the fence and waits for brothers and sisters.,2019-12-20 10:24:25,Holz,Sheep,<blank>,Einzeltiere,330
393,yes,Schaf991201214301012512.jpg,0.00,Schaf,0,991201214301012512,no,<blank>,<blank>,2013-12-31,Das kleine Einzelschaf .Es ist dem Schaf aus der Weihnachtskrippe nachempfunden.SOLD,The small single sheep .It is the sheep from the nativity scene nachempfunden.SOLD,2016-06-15 10:11:22,Holz,Sheep,<blank>,Einzeltiere,0
394,no,Schlange_99118183330101-0512.jpg,0.00,Schlange,430,991181833301010512,yes,<blank>,<blank>,2015-12-31,Diese Schlange fügt sich so schön in ihre Pulaiholz Landschaft.,This snake fits so nicely into its Pulai wood landscape.,2020-12-22 17:48:31,Holz,Snake,<blank>,Einzeltiere,345
395,no,Schlange_99118190730201-1607.jpg,0.00,Schlange,0,991181907302011607,no,<blank>,<blank>,2013-12-31,<blank>,<blank>,2020-12-22 17:50:25,Holz,Snake,<blank>,Einzeltiere,0
396,yes,Schlange991181908401011944.jpg,0.00,Schlange,0,991181908401011944,no,<blank>,<blank>,2013-12-31,"Viel Platz bleibt nicht übrig,die Schlange hat sich ganz schön breit gemacht.SOLD",<blank>,2016-06-15 10:11:22,Holz,Schlange,<blank>,Einzeltiere,0
397,yes,Schlange_99118201850101-1241.jpg,230.00,Schlange,661,991182018501011241,yes,<blank>,<blank>,2015-12-31,Auch diese Schlange kauert sich in eine Landschaft aus Pulaiholz.Die Schlange selbst ist aus einem anderen Pulaiholz Stück entstanden.,Also this snake huddles up in a landscape of Pulaiholz.Die snake itself from an other Pulaiholz piece emerged.,2020-12-22 17:52:13,Holz,Schlange,<blank>,Einzeltiere,340
398,yes,Schlange991182117301011229.jpg,0.00,Schlange,0,991182117301011229,no,<blank>,<blank>,2013-12-31,Die Phytonschlange in ihrem Pulaiholz Umfeld.SOLD,<blank>,2016-06-15 10:11:22,Holz,Schlange,<blank>,Einzeltiere,0
399,yes,Schlange_99118221231101-2541.jpg,200.00,Schlange,743,991182212311012541,yes,<blank>,<blank>,2015-12-31,In einer Landschaft aus Pulaiholz sonnt sich die braune Schlange.,The Brown Snake takes a sunbath in a landscape of Pulaiholz.,2020-12-22 17:55:26,Holz,Brown snake,<blank>,Einzeltiere,346
400,no,Schlange_99118243030101-1409.jpg,0.00,Schlange,394,991182430301011409,yes,<blank>,<blank>,2015-12-31,Lauernd liegt die Pulaiholz Schlange in ihrer Mulde.,"Hidden in a hole, the snake is waiting for a pray..",2020-12-22 17:57:07,Holz,Snake,<blank>,Einzeltiere,337
401,no,Schlange_99118243850101-1307.jpg,0.00,Schlange,427,991182438501011307,yes,<blank>,<blank>,2015-12-31,"Als ob sie ihrem Holzgefängnis entfliehen wollte,streckt sich diese Schlange aus Pulaiholz.",<blank>,2020-12-22 17:57:49,Holz,Snake,<blank>,Einzeltiere,343
402,yes,Schlange991182515301012441.jpg,0.00,Schlange,194,991182515301012441,no,<blank>,<blank>,2015-12-31,"Ursprünglich stammt die Schlange in diesem wilden Pulaiholz  nicht ursprünglich aus diesem von Termiten ziemlich angefressenen Holzteil,ist aber auch aus Pulaiholz.","Originally the snake in this wild Pulaiholz not originally from this wood part pretty much eaten by termites, but also from Pulaiholz.",2016-12-07 22:45:05,Holz,Bowman 2,<blank>,Einzeltiere,338
403,yes,Schlange991182821412011350.jpg,0.00,Schlange,0,991182821412011350,no,<blank>,<blank>,2013-12-31,Eng hat sich diese Schlange auf dem Strandgut Holzstück zusammengekauert. Sold,<blank>,2016-06-15 10:11:22,Holz,Schlange,<blank>,Einzeltiere,148
404,no,Schlange_99118292230101-1716.jpg,0.00,Schlange,368,991182922301011716,yes,<blank>,<blank>,2015-12-31,Eine größere Schlange aus Hartholz.,<blank>,2020-12-22 17:58:53,Holz,<blank>,<blank>,Einzeltiere,327
405,yes,Schlange_99118301750201-3741.jpg,280.00,Schlange,694,991183017502013741,yes,<blank>,<blank>,2015-12-31,Ein Stück Strandgut war das Ausgangsmaterial für diese Schlange.Teakholz,A piece of driftwood was the material for this brown snake..,2020-12-22 18:03:28,Holz,Brown snake,<blank>,Einzeltiere,344
406,yes,Schlange991183525401013312.jpg,0.00,Schlange,0,991183525401013312,no,<blank>,<blank>,2013-12-31,Wann habe ich endlich die bequemste Lage gefunden? Schlange aus Pulaiholz.<br>\r\n<b>SOLD</b>,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
407,yes,Schweinet991251707701010426.jpg,0.00,Schwein,182,991251707701010426,no,<blank>,<blank>,2015-12-31,"Siesta ,Schwein Pulaiholz","Siesta, pig Pulaiholz",2016-12-07 22:39:02,Holz,Pork,<blank>,Einzeltiere,359
408,yes,Schweito991251205503011522.jpg,0.00,Schwein,0,991251205503011522,no,<blank>,<blank>,2013-12-31,Wenn ich bloss nicht so müde wäre.Schwein Kampherholz.<br>\r\n<b>SOLD</b>,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
409,yes,Schweito991251707701010226.jpg,130.00,Schwein,501,991251707701010226,yes,<blank>,<blank>,2013-12-31,Träume von 1000 Torten.... Schwein Pulaiholz..... Kann geordert werden,Dreaming of sweet cakes..... you can order me....,2016-12-07 22:38:14,Holz,Schwein,<blank>,Einzeltiere,85
410,yes,Schweito991252005507011322.jpg,0.00,Schwein,0,991252005507011322,no,<blank>,<blank>,2013-12-31,"Mittagspause für Schweine, Kampherholz.<br>\r\n<b>SOLD</b>",<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
411,yes,Seehund991210651201012944.jpg,0.00,Seehund,271,991210651201012944,no,<blank>,<blank>,2015-12-31,Aus einem Stück Strandgutholz entstanden Seehund,A seal was created from a piece of beach wood,2019-12-20 10:23:08,Holz,Harbor seal,<blank>,Einzeltiere,333
412,no,Seehund_99121221150101-2157.jpg,0.00,Seehund,359,991212211501012157,yes,<blank>,<blank>,2015-12-31,Ein Seehund aus Pulaiholz.,<blank>,2020-12-22 18:08:04,Holz,<blank>,<blank>,Einzeltiere,339
413,yes,Seehund991213007410010578.jpg,0.00,Seehund,0,991213007410010578,no,<blank>,<blank>,2013-12-31,Was hätte sich in diesem Strandgutholz wohler gefühlt als dieser Seehund?SOLD,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
414,yes,Skorpion991262110301011082.jpg,0.00,Skorpion,0,991262110301011082,no,<blank>,<blank>,2013-12-31,"Gut im Holz getarnt,da mag der Skoripon auch gerne sitzen.Pulaiholz",<blank>,2016-06-15 10:11:22,Holz,Skorpion,<blank>,Einzeltiere,0
415,no,Skorpion_99126211330101-2442.jpg,0.00,Skorpion,358,991262113301012442,yes,<blank>,<blank>,2015-12-31,Etwas Bewegung tut gut und schon ist der Skorpion aus seiner Pulai Holzumrandung geklettert.Und nun aber vorsichtig.,A scorpion moves out from his hide. Be aware of the stinger,2020-12-22 22:54:20,Holz,Skorpion,<blank>,Einzeltiere,342
416,yes,Sternschi991161412405010049.jpg,0.00,Sternschildkröte,133,991161412405010049,no,<blank>,<blank>,2015-12-31,Laufe nur im Kreis herum.Nankaholz,Walk around in the district. Nankaholz,2016-12-07 22:30:59,Holz,Star tortoise,<blank>,Einzeltiere,369
417,yes,Sternschildkrte_99116141530101-3248.jpg,0.00,Sternschildkröte,219,991161415301013248,yes,<blank>,<blank>,2013-12-31,Ausruhen und Sonne tanken.Schildkröte Pulaiholz\r\nSOLD,"Relaxing in the sun, to get new power. Turtle Pulai wood\r\nSOLD",2020-12-22 22:57:30,Holz,Star tortoise,<blank>,Einzeltiere,0
418,yes,Sternschi991161811301011149.jpg,0.00,Sternschildkröte,0,991161811301011149,no,<blank>,<blank>,2013-12-31,Aufwärmen in der Mittagssonne.Pulaiholz,<blank>,2016-06-15 10:11:22,Holz,Sternschildkröte,<blank>,Einzeltiere,0
419,yes,Stier991132010405011978.jpg,0.00,Stier,0,991132010405011978,no,<blank>,<blank>,2013-12-31,Der gelbe Stier in kräftigem Nanka Holz,<blank>,2016-06-15 10:11:22,Holz,Stier,<blank>,Einzeltiere,208
420,no,Stier_99113210511101-2148.jpg,0.00,Stier,412,991132105111012148,yes,<blank>,<blank>,2015-12-31,Eine kombination aus Pulai und Teakholz für den starken Stier.,<blank>,2020-12-22 22:58:18,Holz,<blank>,<blank>,Einzeltiere,351
421,no,Tapir_99128181660101-1209.jpg,0.00,Tapir,0,991281816601011209,no,<blank>,<blank>,2013-12-31,Tapir auf Futtersuche.Pulaiholz,Tapir looking for food.Pulaiholz,2020-12-22 23:00:39,Holz,Tapir,<blank>,Einzeltiere,0
422,yes,Tapir991282015301010812.jpg,0.00,Tapir,0,991282015301010812,no,<blank>,<blank>,2013-12-31,In Schabrackentapir ruht sich aus. Pulaiholz.<br>\r\n<b>SOLD</b>,<blank>,2016-06-15 10:11:22,Holz,<blank>,<blank>,Einzeltiere,0
